0,bikini,43CB36680294BCB660D8EC385448AFA9DB578E4E,"[[[ 0.34901961  0.41176471  0.06666667]
  [ 0.34509804  0.40392157  0.07058824]
  [ 0.34117647  0.4         0.06666667]
  ..., 
  [ 0.16078431  0.22745098  0.02352941]
  [ 0.16470588  0.23137255  0.02745098]
  [ 0.16470588  0.23137255  0.02745098]]

 [[ 0.34509804  0.40784314  0.0627451 ]
  [ 0.34509804  0.40392157  0.07058824]
  [ 0.3372549   0.39607843  0.0627451 ]
  ..., 
  [ 0.16078431  0.22745098  0.02352941]
  [ 0.16470588  0.23137255  0.02745098]
  [ 0.16470588  0.23137255  0.02745098]]

 [[ 0.34117647  0.40392157  0.05882353]
  [ 0.3372549   0.39607843  0.0627451 ]
  [ 0.33333333  0.39215686  0.05882353]
  ..., 
  [ 0.16078431  0.22745098  0.02352941]
  [ 0.16470588  0.23137255  0.02745098]
  [ 0.16470588  0.23137255  0.02745098]]

 ..., 
 [[ 0.74117647  0.61176471  0.41176471]
  [ 0.74117647  0.61176471  0.41176471]
  [ 0.7372549   0.60784314  0.40784314]
  ..., 
  [ 0.6         0.5254902   0.4       ]
  [ 0.60392157  0.52941176  0.40392157]
  [ 0.60392157  0.52941176  0.40392157]]

 [[ 0.74117647  0.60784314  0.41960784]
  [ 0.74117647  0.60784314  0.41960784]
  [ 0.74117647  0.60784314  0.41960784]
  ..., 
  [ 0.58823529  0.52156863  0.40392157]
  [ 0.59607843  0.52941176  0.41176471]
  [ 0.6         0.53333333  0.41568627]]

 [[ 0.74117647  0.60784314  0.41960784]
  [ 0.74509804  0.61176471  0.42352941]
  [ 0.74509804  0.61176471  0.42352941]
  ..., 
  [ 0.58431373  0.51764706  0.4       ]
  [ 0.59607843  0.52941176  0.41176471]
  [ 0.60392157  0.5372549   0.41960784]]]"
1,bikini,BAA7648F21125A6B7EDF9D3F8A3EB004B8DA2C18,"[[[ 0.36862745  0.46666667  0.20784314]
  [ 0.37254902  0.47058824  0.21176471]
  [ 0.37647059  0.4745098   0.21568627]
  ..., 
  [ 0.44313725  0.47843137  0.51372549]
  [ 0.44705882  0.48235294  0.51764706]
  [ 0.44705882  0.48235294  0.51764706]]

 [[ 0.36862745  0.46666667  0.20784314]
  [ 0.37647059  0.4745098   0.21568627]
  [ 0.38039216  0.47843137  0.21960784]
  ..., 
  [ 0.44313725  0.47843137  0.51372549]
  [ 0.44705882  0.48235294  0.51764706]
  [ 0.44705882  0.48235294  0.51764706]]

 [[ 0.37647059  0.4745098   0.21568627]
  [ 0.38039216  0.47843137  0.21960784]
  [ 0.38431373  0.48235294  0.22352941]
  ..., 
  [ 0.44313725  0.47843137  0.51372549]
  [ 0.44705882  0.48235294  0.51764706]
  [ 0.44705882  0.48235294  0.51764706]]

 ..., 
 [[ 0.57254902  0.56470588  0.61568627]
  [ 0.57254902  0.56470588  0.61568627]
  [ 0.57254902  0.56470588  0.61568627]
  ..., 
  [ 0.14117647  0.18431373  0.2627451 ]
  [ 0.14117647  0.18431373  0.2627451 ]
  [ 0.14117647  0.18431373  0.2627451 ]]

 [[ 0.57254902  0.56470588  0.61568627]
  [ 0.57254902  0.56470588  0.61568627]
  [ 0.57254902  0.56470588  0.61568627]
  ..., 
  [ 0.14117647  0.18431373  0.2627451 ]
  [ 0.1372549   0.18039216  0.25882353]
  [ 0.1372549   0.18039216  0.25882353]]

 [[ 0.57254902  0.56470588  0.61568627]
  [ 0.57254902  0.56470588  0.61568627]
  [ 0.57254902  0.56470588  0.61568627]
  ..., 
  [ 0.14509804  0.18823529  0.26666667]
  [ 0.14509804  0.18823529  0.26666667]
  [ 0.14509804  0.18823529  0.26666667]]]"
2,bikini,F142BD153826523790CF38D4A5B6E975974E1699,"[[[ 0.89019608  0.89803922  0.89411765]
  [ 0.89019608  0.89803922  0.89411765]
  [ 0.88235294  0.89019608  0.88627451]
  ..., 
  [ 0.61176471  0.63137255  0.65490196]
  [ 0.58823529  0.60392157  0.61568627]
  [ 0.54117647  0.54509804  0.55294118]]

 [[ 0.88235294  0.89803922  0.89411765]
  [ 0.88235294  0.89803922  0.89411765]
  [ 0.88235294  0.89019608  0.88627451]
  ..., 
  [ 0.59215686  0.61176471  0.62745098]
  [ 0.54117647  0.55686275  0.56078431]
  [ 0.49019608  0.49803922  0.49411765]]

 [[ 0.8745098   0.89019608  0.88627451]
  [ 0.8745098   0.89019608  0.88627451]
  [ 0.87058824  0.88627451  0.88235294]
  ..., 
  [ 0.55294118  0.56862745  0.57254902]
  [ 0.49411765  0.50196078  0.49803922]
  [ 0.44313725  0.45098039  0.43921569]]

 ..., 
 [[ 0.51372549  0.5372549   0.58431373]
  [ 0.51372549  0.5372549   0.58431373]
  [ 0.5254902   0.54901961  0.59607843]
  ..., 
  [ 0.27058824  0.54509804  0.67843137]
  [ 0.25882353  0.54509804  0.6745098 ]
  [ 0.25490196  0.54901961  0.6745098 ]]

 [[ 0.51372549  0.52941176  0.57647059]
  [ 0.49803922  0.51372549  0.56078431]
  [ 0.49019608  0.50588235  0.55294118]
  ..., 
  [ 0.29411765  0.56470588  0.69411765]
  [ 0.28235294  0.56078431  0.68627451]
  [ 0.26666667  0.55294118  0.67843137]]

 [[ 0.51764706  0.52941176  0.58823529]
  [ 0.50588235  0.51764706  0.57647059]
  [ 0.49019608  0.50588235  0.55294118]
  ..., 
  [ 0.30980392  0.56862745  0.69411765]
  [ 0.29803922  0.56862745  0.69019608]
  [ 0.29411765  0.57254902  0.69019608]]]"
3,bikini,804B225D59E65D2BB35162BF4616511AA49E25AC,"[[[ 0.9372549   0.9254902   0.99215686]
  [ 0.94117647  0.92941176  0.99607843]
  [ 0.94509804  0.93333333  1.        ]
  ..., 
  [ 0.97647059  0.96470588  1.        ]
  [ 0.97647059  0.96470588  1.        ]
  [ 0.97647059  0.96470588  1.        ]]

 [[ 0.93333333  0.92156863  0.98823529]
  [ 0.9372549   0.9254902   0.99215686]
  [ 0.94117647  0.92941176  0.99607843]
  ..., 
  [ 0.97647059  0.96470588  1.        ]
  [ 0.97647059  0.96470588  1.        ]
  [ 0.97647059  0.96470588  1.        ]]

 [[ 0.93333333  0.92156863  0.98823529]
  [ 0.9372549   0.9254902   0.99215686]
  [ 0.94117647  0.92941176  0.99607843]
  ..., 
  [ 0.97254902  0.96078431  1.        ]
  [ 0.97647059  0.96470588  1.        ]
  [ 0.97647059  0.96470588  1.        ]]

 ..., 
 [[ 0.07843137  0.11764706  0.08627451]
  [ 0.08627451  0.11372549  0.08627451]
  [ 0.08627451  0.11372549  0.08627451]
  ..., 
  [ 0.05098039  0.07843137  0.05098039]
  [ 0.04705882  0.0745098   0.04705882]
  [ 0.04705882  0.07058824  0.05490196]]

 [[ 0.06666667  0.10588235  0.0745098 ]
  [ 0.07058824  0.10980392  0.07843137]
  [ 0.07843137  0.10588235  0.07843137]
  ..., 
  [ 0.03921569  0.0627451   0.04705882]
  [ 0.03921569  0.0627451   0.04705882]
  [ 0.03921569  0.0627451   0.04705882]]

 [[ 0.05882353  0.09803922  0.06666667]
  [ 0.0627451   0.10196078  0.07058824]
  [ 0.06666667  0.09411765  0.06666667]
  ..., 
  [ 0.04313725  0.06666667  0.05098039]
  [ 0.04705882  0.07058824  0.05490196]
  [ 0.05098039  0.0745098   0.05882353]]]"
4,bikini,0213C2B5D9F1C38A68000B2BB2350192098A60E8,"[[[ 0.99607843  0.99607843  1.        ]
  [ 0.99607843  0.99607843  1.        ]
  [ 0.99607843  0.99607843  1.        ]
  ..., 
  [ 0.34509804  0.3254902   0.31372549]
  [ 0.34117647  0.32156863  0.30980392]
  [ 0.34117647  0.32156863  0.30980392]]

 [[ 0.99607843  0.99607843  1.        ]
  [ 0.99607843  0.99607843  1.        ]
  [ 0.99607843  0.99607843  1.        ]
  ..., 
  [ 0.34509804  0.3254902   0.31372549]
  [ 0.34117647  0.32156863  0.30980392]
  [ 0.34117647  0.32156863  0.30980392]]

 [[ 0.99607843  0.99607843  1.        ]
  [ 0.99607843  0.99607843  1.        ]
  [ 0.99607843  0.99607843  1.        ]
  ..., 
  [ 0.34509804  0.3254902   0.31372549]
  [ 0.34509804  0.3254902   0.31372549]
  [ 0.34509804  0.3254902   0.31372549]]

 ..., 
 [[ 0.89019608  0.91764706  0.94901961]
  [ 0.88627451  0.91372549  0.94509804]
  [ 0.88627451  0.91372549  0.94509804]
  ..., 
  [ 0.67058824  0.65490196  0.61960784]
  [ 0.68627451  0.67058824  0.63529412]
  [ 0.70588235  0.69019608  0.65490196]]

 [[ 0.88235294  0.90980392  0.94117647]
  [ 0.88235294  0.90980392  0.94117647]
  [ 0.88235294  0.90980392  0.94117647]
  ..., 
  [ 0.67058824  0.65490196  0.61960784]
  [ 0.69411765  0.67843137  0.64313725]
  [ 0.70980392  0.69411765  0.65882353]]

 [[ 0.86666667  0.89411765  0.9254902 ]
  [ 0.87058824  0.89803922  0.92941176]
  [ 0.8745098   0.90196078  0.93333333]
  ..., 
  [ 0.6627451   0.64705882  0.61176471]
  [ 0.68627451  0.67058824  0.63529412]
  [ 0.70588235  0.69019608  0.65490196]]]"
5,bikini,B42FDCCC8060949D4B4C730D678F73888C89DE0B,"[[[ 0.52941176  0.66666667  0.87843137]
  [ 0.5254902   0.6627451   0.8745098 ]
  [ 0.5254902   0.6627451   0.8745098 ]
  ..., 
  [ 0.51764706  0.65490196  0.86666667]
  [ 0.51764706  0.65490196  0.86666667]
  [ 0.51764706  0.65490196  0.86666667]]

 [[ 0.52941176  0.66666667  0.87843137]
  [ 0.5254902   0.6627451   0.8745098 ]
  [ 0.5254902   0.6627451   0.8745098 ]
  ..., 
  [ 0.51764706  0.65490196  0.86666667]
  [ 0.51764706  0.65490196  0.86666667]
  [ 0.51764706  0.65490196  0.86666667]]

 [[ 0.52941176  0.66666667  0.87843137]
  [ 0.52941176  0.66666667  0.87843137]
  [ 0.5254902   0.6627451   0.8745098 ]
  ..., 
  [ 0.52156863  0.65882353  0.87058824]
  [ 0.52156863  0.65882353  0.87058824]
  [ 0.52156863  0.65882353  0.87058824]]

 ..., 
 [[ 0.68627451  0.59215686  0.55294118]
  [ 0.68235294  0.58823529  0.54901961]
  [ 0.67843137  0.58431373  0.54509804]
  ..., 
  [ 0.62352941  0.51764706  0.4745098 ]
  [ 0.62352941  0.51764706  0.4745098 ]
  [ 0.62352941  0.51764706  0.4745098 ]]

 [[ 0.68235294  0.58823529  0.54901961]
  [ 0.67843137  0.58431373  0.54509804]
  [ 0.6745098   0.58039216  0.54117647]
  ..., 
  [ 0.62745098  0.52156863  0.47843137]
  [ 0.62745098  0.52156863  0.47843137]
  [ 0.62745098  0.52156863  0.47843137]]

 [[ 0.67843137  0.58431373  0.54509804]
  [ 0.67843137  0.58431373  0.54509804]
  [ 0.6745098   0.58039216  0.54117647]
  ..., 
  [ 0.63137255  0.5254902   0.48235294]
  [ 0.63137255  0.5254902   0.48235294]
  [ 0.63137255  0.5254902   0.48235294]]]"
6,bikini,37BD93E518271203F2B42F93C0079170FFA0A637,"[[[ 0.61960784  0.43137255  0.39215686]
  [ 0.61176471  0.42745098  0.38823529]
  [ 0.61176471  0.42745098  0.39607843]
  ..., 
  [ 0.64705882  0.67058824  0.81176471]
  [ 0.64705882  0.67058824  0.81176471]
  [ 0.64705882  0.67058824  0.81176471]]

 [[ 0.61960784  0.43137255  0.39215686]
  [ 0.61176471  0.42745098  0.38823529]
  [ 0.60784314  0.42352941  0.39215686]
  ..., 
  [ 0.64705882  0.67058824  0.81176471]
  [ 0.64705882  0.67058824  0.81176471]
  [ 0.64313725  0.66666667  0.80784314]]

 [[ 0.61568627  0.42745098  0.38823529]
  [ 0.61176471  0.42352941  0.38431373]
  [ 0.60784314  0.42352941  0.39215686]
  ..., 
  [ 0.64705882  0.67058824  0.81176471]
  [ 0.64313725  0.66666667  0.80784314]
  [ 0.64313725  0.66666667  0.80784314]]

 ..., 
 [[ 0.70588235  0.9254902   0.97647059]
  [ 0.71764706  0.9254902   0.98039216]
  [ 0.73333333  0.9254902   0.98039216]
  ..., 
  [ 0.38431373  0.56078431  0.58039216]
  [ 0.37254902  0.52941176  0.5372549 ]
  [ 0.35686275  0.49019608  0.48627451]]

 [[ 0.70196078  0.92156863  0.97254902]
  [ 0.71372549  0.92156863  0.97647059]
  [ 0.73333333  0.9254902   0.98039216]
  ..., 
  [ 0.38039216  0.57254902  0.58823529]
  [ 0.36470588  0.5372549   0.54117647]
  [ 0.34509804  0.49803922  0.48627451]]

 [[ 0.72156863  0.94117647  0.99215686]
  [ 0.72941176  0.94117647  0.98823529]
  [ 0.74117647  0.93333333  0.98823529]
  ..., 
  [ 0.38823529  0.58823529  0.6       ]
  [ 0.37254902  0.55294118  0.55294118]
  [ 0.34509804  0.50196078  0.49803922]]]"
7,bikini,28AB9C6F8051FC116DDDC7D56716B07222A47E11,"[[[ 0.05098039  0.05098039  0.09019608]
  [ 0.05098039  0.05098039  0.09019608]
  [ 0.05098039  0.05098039  0.09019608]
  ..., 
  [ 0.18431373  0.15294118  0.24705882]
  [ 0.18431373  0.15294118  0.24705882]
  [ 0.18431373  0.15294118  0.24705882]]

 [[ 0.05098039  0.05098039  0.09019608]
  [ 0.05098039  0.05098039  0.09019608]
  [ 0.05098039  0.05098039  0.09019608]
  ..., 
  [ 0.18431373  0.15294118  0.24705882]
  [ 0.18431373  0.15294118  0.24705882]
  [ 0.18431373  0.15294118  0.24705882]]

 [[ 0.05098039  0.05098039  0.09019608]
  [ 0.05098039  0.05098039  0.09019608]
  [ 0.05098039  0.05098039  0.09019608]
  ..., 
  [ 0.18431373  0.15294118  0.24705882]
  [ 0.18431373  0.15294118  0.24705882]
  [ 0.18431373  0.15294118  0.24705882]]

 ..., 
 [[ 0.14901961  0.13333333  0.1372549 ]
  [ 0.15686275  0.14117647  0.14509804]
  [ 0.17254902  0.14901961  0.15686275]
  ..., 
  [ 0.50980392  0.47843137  0.46666667]
  [ 0.50980392  0.47843137  0.46666667]
  [ 0.50980392  0.47843137  0.46666667]]

 [[ 0.15294118  0.1372549   0.14117647]
  [ 0.15294118  0.1372549   0.14117647]
  [ 0.17254902  0.14901961  0.15686275]
  ..., 
  [ 0.50980392  0.47843137  0.46666667]
  [ 0.50980392  0.47843137  0.46666667]
  [ 0.50980392  0.47843137  0.46666667]]

 [[ 0.15294118  0.1372549   0.14117647]
  [ 0.15294118  0.1372549   0.14117647]
  [ 0.16862745  0.14509804  0.15294118]
  ..., 
  [ 0.50980392  0.47843137  0.46666667]
  [ 0.50980392  0.47843137  0.46666667]
  [ 0.50980392  0.47843137  0.46666667]]]"
8,bikini,B4AF7E8EA097A03EF4A7CD343FA6E759EC67DD3E,"[[[ 0.65882353  0.68235294  0.72941176]
  [ 0.65882353  0.68235294  0.72941176]
  [ 0.65882353  0.68235294  0.72941176]
  ..., 
  [ 0.62352941  0.67843137  0.72156863]
  [ 0.62745098  0.68235294  0.7254902 ]
  [ 0.62745098  0.68235294  0.73333333]]

 [[ 0.65882353  0.68235294  0.72941176]
  [ 0.65882353  0.68235294  0.72941176]
  [ 0.65882353  0.68235294  0.72941176]
  ..., 
  [ 0.62352941  0.67843137  0.72156863]
  [ 0.62745098  0.68235294  0.7254902 ]
  [ 0.62745098  0.68235294  0.73333333]]

 [[ 0.65882353  0.68235294  0.72941176]
  [ 0.65882353  0.68235294  0.72941176]
  [ 0.65882353  0.68235294  0.72941176]
  ..., 
  [ 0.62352941  0.67843137  0.72156863]
  [ 0.62745098  0.68235294  0.73333333]
  [ 0.62745098  0.68235294  0.73333333]]

 ..., 
 [[ 0.77254902  0.73333333  0.62745098]
  [ 0.77647059  0.7372549   0.63137255]
  [ 0.75686275  0.71764706  0.61176471]
  ..., 
  [ 0.17254902  0.22745098  0.27843137]
  [ 0.21568627  0.27058824  0.31372549]
  [ 0.21568627  0.27058824  0.31372549]]

 [[ 0.74509804  0.70588235  0.6       ]
  [ 0.76078431  0.72156863  0.61568627]
  [ 0.75294118  0.71372549  0.60784314]
  ..., 
  [ 0.20784314  0.2627451   0.31372549]
  [ 0.24705882  0.30196078  0.34509804]
  [ 0.24705882  0.30196078  0.34509804]]

 [[ 0.71372549  0.6745098   0.56862745]
  [ 0.74509804  0.70588235  0.6       ]
  [ 0.74901961  0.70980392  0.60392157]
  ..., 
  [ 0.22745098  0.28235294  0.33333333]
  [ 0.25882353  0.31372549  0.35686275]
  [ 0.25882353  0.31372549  0.35686275]]]"
9,bikini,6E98B129F90D06EDDFEC983199AC9A75EBF29CA7,"[[[ 0.96862745  0.98431373  0.99607843]
  [ 0.96862745  0.98431373  0.99607843]
  [ 0.96862745  0.98431373  0.99607843]
  ..., 
  [ 0.97647059  0.99215686  1.        ]
  [ 0.97647059  0.99215686  1.        ]
  [ 0.97647059  0.99215686  1.        ]]

 [[ 0.96862745  0.98431373  0.99607843]
  [ 0.96862745  0.98431373  0.99607843]
  [ 0.96862745  0.98431373  0.99607843]
  ..., 
  [ 0.97647059  0.99215686  1.        ]
  [ 0.97647059  0.99215686  1.        ]
  [ 0.97647059  0.99215686  1.        ]]

 [[ 0.96862745  0.98431373  0.99607843]
  [ 0.96862745  0.98431373  0.99607843]
  [ 0.96862745  0.98431373  0.99607843]
  ..., 
  [ 0.97647059  0.99215686  1.        ]
  [ 0.97647059  0.99215686  1.        ]
  [ 0.97647059  0.99215686  1.        ]]

 ..., 
 [[ 0.90980392  0.88627451  0.83921569]
  [ 0.90980392  0.88627451  0.83921569]
  [ 0.90980392  0.88627451  0.83921569]
  ..., 
  [ 0.90588235  0.87843137  0.81568627]
  [ 0.90588235  0.87843137  0.81568627]
  [ 0.90588235  0.87843137  0.81568627]]

 [[ 0.90980392  0.88627451  0.83921569]
  [ 0.90980392  0.88627451  0.83921569]
  [ 0.90980392  0.88627451  0.83921569]
  ..., 
  [ 0.90588235  0.87843137  0.81568627]
  [ 0.90588235  0.87843137  0.81568627]
  [ 0.90588235  0.87843137  0.81568627]]

 [[ 0.90588235  0.88235294  0.83529412]
  [ 0.90588235  0.88235294  0.83529412]
  [ 0.90588235  0.88235294  0.83529412]
  ..., 
  [ 0.90588235  0.87843137  0.81568627]
  [ 0.90588235  0.87843137  0.81568627]
  [ 0.90588235  0.87843137  0.81568627]]]"
