ID,url,raw_url,height,width
43CB36680294BCB660D8EC385448AFA9DB578E4E,http://www.bikinidream.net/gals/glam0024/02.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=pkV2WTB1wuFnbYocJYTEijtSK9rA7CtEUMzqTDXCh9s&v=1&r=http%3a%2f%2fwww.bikinidream.net%2fgals%2fglam0024%2f02.jpg&p=DevEx,5008.1",800,532
BAA7648F21125A6B7EDF9D3F8A3EB004B8DA2C18,http://www.hawtcelebs.com/wp-content/uploads/2012/05/AMANDA-CERNY-in-Bikini-Walking-in-Miami-17.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=56EdSIntjq7D8oGScfBQ8Rx_cpmEODnlDVG8A5jWxT4&v=1&r=http%3a%2f%2fwww.hawtcelebs.com%2fwp-content%2fuploads%2f2012%2f05%2fAMANDA-CERNY-in-Bikini-Walking-in-Miami-17.jpg&p=DevEx,5014.1",1799,1200
551CF8BD25481CE3A69ABEB64CCBF8419F62E944,https://cdn.shopify.com/s/files/1/0065/0022/products/Made_in_USA_Bikini_01.jpg%3fv=1465937943,"https://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=DrXXS2Phsmm9_P_6FFfgq4G76S3J8P-X6OI0Up3GVEw&v=1&r=https%3a%2f%2fcdn.shopify.com%2fs%2ffiles%2f1%2f0065%2f0022%2fproducts%2fMade_in_USA_Bikini_01.jpg%3fv%3d1465937943&p=DevEx,5020.1",1152,2048
F142BD153826523790CF38D4A5B6E975974E1699,http://media1.santabanta.com/full1/Babes/Bikini/bikini-258a.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=sbtYlMNtmKOHgtP-7SvTjL5VfSSALvN9xcxdSjPNDW8&v=1&r=http%3a%2f%2fmedia1.santabanta.com%2ffull1%2fBabes%2fBikini%2fbikini-258a.jpg&p=DevEx,5026.1",768,1024
804B225D59E65D2BB35162BF4616511AA49E25AC,http://critdick.com/wp-content/uploads/2012/09/29/Sophia-Vergara-see-thru-pussy.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=N8HZJxhWUQkxx9TgxQGEXqEWGTgKdm-p_M_vrMUTaz0&v=1&r=http%3a%2f%2fcritdick.com%2fwp-content%2fuploads%2f2012%2f09%2f29%2fSophia-Vergara-see-thru-pussy.jpg&p=DevEx,5032.1",3136,2204
0213C2B5D9F1C38A68000B2BB2350192098A60E8,http://www.foxhq.com/sophie-dee-sheer-white-bikini/2.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=DvyMp6D_jrr3wfs1qOM3kgqNl9C529ki8mY0Wn7TMIg&v=1&r=http%3a%2f%2fwww.foxhq.com%2fsophie-dee-sheer-white-bikini%2f2.jpg&p=DevEx,5038.1",1700,1133
B42FDCCC8060949D4B4C730D678F73888C89DE0B,http://4.bp.blogspot.com/-dYh2x5k9A-Q/TkGI0-qPTXI/AAAAAAAAA0E/2IuI5IfXor0/s1600/DSC00577.JPG,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=VzCAmKh5nwF7Z1yxiCJOAwlfmIB6oVKBzsLUSxDP4zo&v=1&r=http%3a%2f%2f4.bp.blogspot.com%2f-dYh2x5k9A-Q%2fTkGI0-qPTXI%2fAAAAAAAAA0E%2f2IuI5IfXor0%2fs1600%2fDSC00577.JPG&p=DevEx,5044.1",1200,1600
37BD93E518271203F2B42F93C0079170FFA0A637,http://www.gceleb.com/photos/2012/jun/061812/emily-vancamp/emily-vancamp-bikini-monaco-8.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=3ECh8s9L2X13-vLQDtaPgtvzhdttmJeJ0d5eDJLcYf8&v=1&r=http%3a%2f%2fwww.gceleb.com%2fphotos%2f2012%2fjun%2f061812%2femily-vancamp%2femily-vancamp-bikini-monaco-8.jpg&p=DevEx,5050.1",800,500
28AB9C6F8051FC116DDDC7D56716B07222A47E11,http://drop.ndtv.com/albums/LIFESTYLE/bikini-miami/32.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=np6pICTkxIdzkwvPdYqiMIt53dTKqWn5xNCcUwqkCVo&v=1&r=http%3a%2f%2fdrop.ndtv.com%2falbums%2fLIFESTYLE%2fbikini-miami%2f32.jpg&p=DevEx,5056.1",992,700
B4AF7E8EA097A03EF4A7CD343FA6E759EC67DD3E,http://www.daringbikinibabes.com/gallery/Bikinipleasure/sama-greennet/image004.jpg,"http://www.bing.com/cr?IG=F47ACDC8EFE34F1A907926D6690C64A0&CID=0C449D3AD877677D11DA97ACD97166C0&rd=1&h=1_0bh7t8C1IlZJdrCjXMYYivuexWWkFh1eQexxqhO5s&v=1&r=http%3a%2f%2fwww.daringbikinibabes.com%2fgallery%2fBikinipleasure%2fsama-greennet%2fimage004.jpg&p=DevEx,5062.1",1000,669
